category,index,query,expected_tool,predicted_tool,tool_correct,expected_params,predicted_params_raw,predicted_params_converted,param_accuracy,params_perfect,param_errors
beginners,39,"Crop the left and right sides of the scans. CBCT: /data/cbct, MRI: /data/mri, Seg: /data/seg. Put the output crops in /data/lr_crops.",mri2cbct_lr_crop,mri2cbct_lr_crop,True,"{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_crops""}","{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_crops""}","{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/lr_crops""}",1.0,True,
beginners,40,"Standardize the MRI scans in /data/mri_raw. Set the direction to -1,0,0,0,-1,0,0,0,1 and Z-spacing to 1.5. Save to /data/mri_centered.",mri2cbct_orient_center,mri2cbct_orient_center,True,"{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/data/mri_centered"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1,0,0,0,-1,0,0,0,1"", ""output_folder"": ""/data/mri_centered"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/data/mri_raw"", ""direction"": ""-1,0,0,0,-1,0,0,0,1"", ""output_folder"": ""/data/mri_centered"", ""acquisition_z_spacing"": 1.5}",0.75,False,"'direction': expected '-1.0, 0.0, 0.0, 0.0, -1.0, 0., got '-1,0,0,0,-1,0,0,0,1'"
beginners,41,"Resample all my images in /data/raw to size [256, 256, 128]. Use /data/resampled for the output folder.",mri2cbct_resample,mri2cbct_resample,True,"{""input_folder_MRI"": ""/data/raw/MRI"", ""input_folder_T2_MRI"": ""/data/raw/MRI_T2"", ""input_folder_CBCT"": ""/data/raw/CBCT"", ""input_folder_T2_CBCT"": ""/data/raw/CBCT_T2"", ""input_folder_Seg"": ""/data/raw/Seg"", ""input_folder_T2_Seg"": ""/data/raw/Seg_T2"", ""output_folder"": ""/data/resampled"", ""resample_size"": [256, 256, 128], ""spacing"": [0.3, 0.3, 0.3], ""center"": false}","{""output_folder"": ""/data/resampled"", ""resample_size"": ""[256, 256, 128]""}","{""output_folder"": ""/data/resampled"", ""resample_size"": ""[256, 256, 128]""}",0.2,False,Missing: input_folder_MRI; Missing: input_folder_T2_MRI; Missing: input_folder_CBCT; Missing: input_folder_T2_CBCT; Missing: input_folder_Seg; Missing: input_folder_T2_Seg; Missing: spacing; Missing: center
beginners,42,Find and crop the TMJ regions from the scans in /data/cbct and /data/mri. Use the segments in /data/seg and the model at /models/tmj. Save to /data/tmj_out and log to /data/tmj_out/log.txt.,mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_out"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/data/tmj_out/log.txt""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_out"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/data/tmj_out/log.txt""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_out"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/data/tmj_out/log.txt""}",1.0,True,
beginners,43,"Prepare the CBCT scans in /data/raw for ASO. Use the model in /models/aso, save to /data/preprocessed, and log to /data/preprocessed/log.txt. The input is not DICOM.",pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/data/raw"", ""output_folder"": ""/data/preprocessed"", ""model_folder"": ""/models/aso"", ""temp_folder"": ""/data/preprocessed/log.txt"", ""DCMInput"": false}","{""input"": ""/data/raw"", ""output_folder"": ""/data/preprocessed"", ""model_folder"": ""/models/aso"", ""temp_folder"": ""/data/preprocessed/log.txt"", ""DCMInput"": false}","{""input"": ""/data/raw"", ""output_folder"": ""/data/preprocessed"", ""model_folder"": ""/models/aso"", ""temp_folder"": ""/data/preprocessed/log.txt"", ""DCMInput"": false}",1.0,True,
beginners,44,Orient my dental scans in /data/ios for ASO using the gold standard in /data/gold. Process teeth 8 and 9 for the Upper jaw with occlusion. Save to /data/oriented and log to /data/oriented/log.txt.,pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented"", ""list_teeth"": ""8,9"", ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented/log.txt""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented"", ""list_teeth"": ""8,9"", ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented/log.txt""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented"", ""list_teeth"": [""8"", ""9""], ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented/log.txt""}",0.857,False,"'list_teeth': expected '8,9', got ['8', '9']"
beginners,45,Fix the orientation of my CBCT scans in /data/scans using the gold standard in /data/gold. Use the landmarks Sella and Nasion. Save results to /data/oriented.,semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented"", ""list_landmark"": ""Sella Nasion""}","{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented"", ""list_landmark"": ""Sella Nasion""}","{""input"": ""/data/scans"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented"", ""list_landmark"": [""Sella"", ""Nasion""]}",0.75,False,"'list_landmark': expected 'Sella Nasion', got ['Sella', 'Nasion']"
beginners,46,Orient my dental meshes in /data/ios using the gold folder /data/gold. Use landmarks Cusp and Fossa for the Upper jaw with no occlusion. Save to /data/oriented and log to /data/oriented/semi.log.,semi_aso_ios,semi_aso_ios,True,"{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented"", ""list_landmark"": ""Cusp,Fossa"", ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented/semi.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented"", ""list_landmark"": ""Cusp,Fossa"", ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented/semi.log""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/gold"", ""output_folder"": ""/data/oriented"", ""list_landmark"": [""Cusp"", ""Fossa""], ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/data/oriented/semi.log""}",0.857,False,"'list_landmark': expected 'Cusp,Fossa', got ['Cusp', 'Fossa']"
expert vocab,1,Execute automated cephalometric landmark identification on high-resolution CBCT volumetric datasets located in /data/volumetric_scans. Implement the specialized neural architectures residing in /opt/models/cephalometric_v4. Output the coordinate vectors to /results/landmarks and utilize /tmp/proc for transient histogram equalization data. Note: Input imagery is in NIfTI format.,ali_cbct,ali_cbct,True,"{""input"": ""/data/volumetric_scans"", ""dir_models"": ""/opt/models/cephalometric_v4"", ""lm_type"": ""1,2,3,4,5"", ""output_dir"": ""/results/landmarks"", ""temp_fold"": ""/tmp/proc"", ""DCMInput"": false}","{""input"": ""/data/volumetric_scans"", ""dir_models"": ""/opt/models/cephalometric_v4"", ""output_dir"": ""/results/landmarks"", ""temp_fold"": ""/tmp/proc"", ""DCMInput"": false}","{""input"": ""/data/volumetric_scans"", ""dir_models"": ""/opt/models/cephalometric_v4"", ""output_dir"": ""/results/landmarks"", ""temp_fold"": ""/tmp/proc"", ""DCMInput"": false}",0.833,False,Missing: lm_type
expert vocab,2,Perform precise odontometric landmark extraction on the intraoral surface mesh at /clinical/scans/maxillary_arch.stl. Targeted landmarks include 'cusp_tip' and 'central_fossa' for FDI tooth positions 11 and 21. Deploy models from /weights/ios_v2 and export findings to /analysis/metrics. Append telemetry to /analysis/logs/ali_ios.log.,ali_ios,ali_ios,True,"{""input"": ""/clinical/scans/maxillary_arch.stl"", ""dir_models"": ""/weights/ios_v2"", ""lm_type"": ""cusp_tip central_fossa"", ""teeth"": ""11 21"", ""output_dir"": ""/analysis/metrics"", ""log_path"": ""/analysis/logs/ali_ios.log""}","{""input"": ""/clinical/scans/maxillary_arch.stl"", ""dir_models"": ""/weights/ios_v2"", ""lm_type"": ""cusp_tip central_fossa"", ""teeth"": ""11 21"", ""output_dir"": ""/analysis/metrics"", ""log_path"": ""/analysis/logs/ali_ios.log""}","{""input"": ""/clinical/scans/maxillary_arch.stl"", ""dir_models"": ""/weights/ios_v2"", ""lm_type"": [""cusp_tip"", ""central_fossa""], ""teeth"": [""11"", ""21""], ""output_dir"": ""/analysis/metrics"", ""log_path"": ""/analysis/logs/ali_ios.log""}",0.667,False,"'lm_type': expected 'cusp_tip central_fossa', got ['cusp_tip', 'central_fossa']; 'teeth': expected '11 21', got ['11', '21']"
expert vocab,3,"Initiate deep-learning-based anatomical segmentation on the CBCT cohort in /research/cohort_A. Targeted structures: 'Mandible, Maxilla, Cranial_Base'. Utilize nnUNet checkpoints in /models/segmentation/amasss. Redirect masks to /output/segmentation and establish a diagnostic log at /output/segmentation/process.log.",amasss_cli,amasss_cli,True,"{""inputVolume"": ""/research/cohort_A"", ""modelDirectory"": ""/models/segmentation/amasss"", ""skullStructure"": ""Mandible, Maxilla, Cranial_Base"", ""output_folder"": ""/output/segmentation"", ""temp_fold"": ""/output/segmentation/process.log""}","{""inputVolume"": ""/research/cohort_A"", ""modelDirectory"": ""/models/segmentation/amasss"", ""skullStructure"": ""Mandible, Maxilla, Cranial_Base"", ""output_folder"": ""/output/segmentation"", ""temp_fold"": ""/output/segmentation/process.log""}","{""inputVolume"": ""/research/cohort_A"", ""modelDirectory"": ""/models/segmentation/amasss"", ""skullStructure"": ""Mandible, Maxilla, Cranial_Base"", ""output_folder"": ""/output/segmentation"", ""temp_fold"": ""/output/segmentation/process.log""}",1.0,True,
expert vocab,4,Execute voxel-based rigid registration of longitudinal CBCT datasets. Baseline (T1) is located in /data/T1; follow-up (T2) is in /data/T2. Specify 'MAX' registration protocol. Persist the aligned volumes and transformation matrices to /results/registration and use /tmp/reg for intermediary caching. Format: Non-DICOM.,areg_cbct,areg_cbct,True,"{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAX"", ""output_folder"": ""/results/registration"", ""DCMInput"": false, ""temp_folder"": ""/tmp/reg""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAX"", ""output_folder"": ""/results/registration"", ""DCMInput"": false, ""temp_folder"": ""/tmp/reg""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAX"", ""output_folder"": ""/results/registration"", ""DCMInput"": false, ""temp_folder"": ""/tmp/reg""}",1.0,True,
expert vocab,5,Implement surface-to-surface ICP registration for sequential intraoral scans stored in /ios/T1 and /ios/T2. Leverage the segmentation-refinement neural network at /models/ios/refine_net for enhanced alignment precision. Output registered meshes to /ios/aligned and document convergence metrics in /ios/aligned/registration.log.,areg_ios,areg_ios,True,"{""T1"": ""/ios/T1"", ""T2"": ""/ios/T2"", ""output"": ""/ios/aligned"", ""model"": ""/models/ios/refine_net"", ""log_path"": ""/ios/aligned/registration.log"", ""areg_mode"": ""Auto_IOS""}","{""T1"": ""/ios/T1"", ""T2"": ""/ios/T2"", ""output"": ""/ios/aligned"", ""model"": ""/models/ios/refine_net"", ""log_path"": ""/ios/aligned/registration.log""}","{""T1"": ""/ios/T1"", ""T2"": ""/ios/T2"", ""output"": ""/ios/aligned"", ""model"": ""/models/ios/refine_net"", ""log_path"": ""/ios/aligned/registration.log""}",0.833,False,Missing: areg_mode
expert vocab,6,Perform automated spatial cropping of volumetric scans in /archive/full_volumes based on region-of-interest markers defined in /archive/markers/roi.mrk.json. Preserve physical coordinate box scaling. Export truncated volumes to /archive/roi_crops and log the clipping coordinates to /archive/roi_crops/crop_metrics.log.,autocrop3d,autocrop3d,True,"{""scan_files_path"": ""/archive/full_volumes"", ""path_ROI_file"": ""/archive/markers/roi.mrk.json"", ""output_path"": ""/archive/roi_crops"", ""box_Size"": true, ""logPath"": ""/archive/roi_crops/crop_metrics.log""}","{""scan_files_path"": ""/archive/full_volumes"", ""path_ROI_file"": ""/archive/markers/roi.mrk.json"", ""output_path"": ""/archive/roi_crops"", ""box_Size"": true, ""logPath"": ""/archive/roi_crops/crop_metrics.log""}","{""scan_files_path"": ""/archive/full_volumes"", ""path_ROI_file"": ""/archive/markers/roi.mrk.json"", ""output_path"": ""/archive/roi_crops"", ""box_Size"": true, ""logPath"": ""/archive/roi_crops/crop_metrics.log""}",1.0,True,
expert vocab,7,Apply composite rigid transformation matrices from /transformations/matrices to the patient volume at /patients/P001/volume.nii.gz. Reference spatial domain: /reference/atlas_v3.nii.gz. Target directory: /patients/P001/aligned. Record the spatial mapping in /patients/P001/aligned/matrix_application.log.,automatrix,automatrix,True,"{""input_patient"": ""/patients/P001/volume.nii.gz"", ""input_matrix"": ""/transformations/matrices"", ""reference_file"": ""/reference/atlas_v3.nii.gz"", ""fromAreg"": false, ""output_folder"": ""/patients/P001/aligned"", ""log_path"": ""/patients/P001/aligned/matrix_application.log"", ""is_seg"": false}","{""input_patient"": ""/patients/P001/volume.nii.gz"", ""input_matrix"": ""/transformations/matrices"", ""reference_file"": ""/reference/atlas_v3.nii.gz"", ""output_folder"": ""/patients/P001/aligned"", ""log_path"": ""/patients/P001/aligned/matrix_application.log""}","{""input_patient"": ""/patients/P001/volume.nii.gz"", ""input_matrix"": ""/transformations/matrices"", ""reference_file"": ""/reference/atlas_v3.nii.gz"", ""output_folder"": ""/patients/P001/aligned"", ""log_path"": ""/patients/P001/aligned/matrix_application.log""}",0.714,False,Missing: fromAreg; Missing: is_seg
expert vocab,8,"Deploy the nnUNet-based dental segmentation pipeline on the CBCT repository at /scans/raw_cbct. Utilize the weight configurations in /opt/nnunet/models/dental_seg. Store resulting multi-label segmentations (teeth, cortical bone) in /scans/segmented and maintain a runtime log at /scans/segmented/batch_execution.log.",batchdentalseg,batchdentalseg,True,"{""input_folder"": ""/scans/raw_cbct"", ""output_folder"": ""/scans/segmented"", ""models_folder"": ""/opt/nnunet/models/dental_seg"", ""log_path"": ""/scans/segmented/batch_execution.log""}","{""input_folder"": ""/scans/raw_cbct"", ""models_folder"": ""/opt/nnunet/models/dental_seg"", ""output_folder"": ""/scans/segmented"", ""log_path"": ""/scans/segmented/batch_execution.log""}","{""input_folder"": ""/scans/raw_cbct"", ""output_folder"": ""/scans/segmented"", ""models_folder"": ""/opt/nnunet/models/dental_seg"", ""log_path"": ""/scans/segmented/batch_execution.log""}",1.0,True,
expert vocab,9,Execute instance segmentation using the Mask R-CNN architecture on CBCT scans within /clinical/dataset. Model parameters are localized in /models/mask_rcnn_clic. Save the inferred instance masks to /clinical/segmentation_results.,clic,clic,True,"{""input_path"": ""/clinical/dataset"", ""model_folder"": ""/models/mask_rcnn_clic"", ""output_dir"": ""/clinical/segmentation_results""}","{""input_path"": ""/clinical/dataset"", ""model_folder"": ""/models/mask_rcnn_clic"", ""output_dir"": ""/clinical/segmentation_results""}","{""input_path"": ""/clinical/dataset"", ""model_folder"": ""/models/mask_rcnn_clic"", ""output_dir"": ""/clinical/segmentation_results""}",1.0,True,
expert vocab,10,Conduct morphometric shape analysis and classification on the surface mesh library in /morphology/meshes. Task: 'classification' using a 'resnet' backbone with 3 discrete classes. Models: 'ShapeAXI_V1'. Save results to /morphology/analysis and log metrics to /morphology/analysis/shape.log.,docshapeaxi,docshapeaxi,True,"{""input_dir"": ""/morphology/meshes"", ""output_dir"": ""/morphology/analysis"", ""data_type"": ""mesh"", ""task"": ""classification"", ""model"": ""ShapeAXI_V1"", ""nn"": ""resnet"", ""num_classes"": 3, ""log_path"": ""/morphology/analysis/shape.log""}","{""input_dir"": ""/morphology/meshes"", ""task"": ""classification"", ""nn"": ""resnet"", ""num_classes"": 3, ""model"": ""ShapeAXI_V1"", ""output_dir"": ""/morphology/analysis"", ""log_path"": ""/morphology/analysis/shape.log""}","{""input_dir"": ""/morphology/meshes"", ""output_dir"": ""/morphology/analysis"", ""task"": ""classification"", ""model"": ""ShapeAXI_V1"", ""nn"": ""resnet"", ""num_classes"": 3, ""log_path"": ""/morphology/analysis/shape.log""}",0.875,False,Missing: data_type
expert vocab,11,Perform flexible patch-based deformable registration on the dental surface file /models/surface_01.vtk. Implement the 'butterfly' patch methodology for non-rigid mapping. Output the resultant deformed mesh to /results/flex_registration.,flexreg,flexreg,True,"{""input_surface"": ""/models/surface_01.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/results/flex_registration""}","{""input_surface"": ""/models/surface_01.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/results/flex_registration""}","{""input_surface"": ""/models/surface_01.vtk"", ""patch_type"": ""butterfly"", ""output_folder"": ""/results/flex_registration""}",1.0,True,
expert vocab,12,Synthesize an interactive analytical dashboard from the clinical summary data in /reports/study_01. Generate the HTML visualization suite in /reports/dashboard_output.,medx_dashboard,medx_dashboard,True,"{""summary_folder"": ""/reports/study_01"", ""output_folder"": ""/reports/dashboard_output""}","{""summary_folder"": ""/reports/study_01"", ""output_folder"": ""/reports/dashboard_output""}","{""summary_folder"": ""/reports/study_01"", ""output_folder"": ""/reports/dashboard_output""}",1.0,True,
expert vocab,13,Perform transformer-based NLP summarization on the corpus of clinical narratives in /records/patient_notes. Utilize the 't5-base' architecture for abstractive summarization. Export findings to /records/summaries and log the NLP pipeline execution to /records/summaries/medx.log.,medx_summarize,medx_summarize,True,"{""input_notes"": ""/records/patient_notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/records/summaries"", ""log_path"": ""/records/summaries/medx.log""}","{""input_notes"": ""/records/patient_notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/records/summaries"", ""log_path"": ""/records/summaries/medx.log""}","{""input_notes"": ""/records/patient_notes"", ""input_model"": ""t5-base"", ""output_folder"": ""/records/summaries"", ""log_path"": ""/records/summaries/medx.log""}",1.0,True,
expert vocab,14,Execute multimodal intensity normalization and spatial domain approximation of MRI datasets in /imaging/mri to the reference CBCT frame in /imaging/cbct. Save the synthesized volumes to /imaging/approximated_scans.,mri2cbct_approx,mri2cbct_approx,True,"{""cbct_folder"": ""/imaging/cbct"", ""mri_folder"": ""/imaging/mri"", ""output_folder"": ""/imaging/approximated_scans""}","{""cbct_folder"": ""/imaging/cbct"", ""mri_folder"": ""/imaging/mri"", ""output_folder"": ""/imaging/approximated_scans""}","{""cbct_folder"": ""/imaging/cbct"", ""mri_folder"": ""/imaging/mri"", ""output_folder"": ""/imaging/approximated_scans""}",1.0,True,
expert vocab,15,Implement multimodal deformable registration to align the MRI cohort in /data/mri_seq with the CBCT reference in /data/cbct_seq. Incorporate anatomical constraints using CBCT masks from /data/cbct_masks. Persist registered volumes to /data/multimodal_alignment.,mri2cbct_reg,mri2cbct_reg,True,"{""output_folder"": ""/data/multimodal_alignment"", ""mri_folder"": ""/data/mri_seq"", ""cbct_folder"": ""/data/cbct_seq"", ""cbct_label2"": ""/data/cbct_masks""}","{""output_folder"": ""/data/multimodal_alignment"", ""mri_folder"": ""/data/mri_seq"", ""cbct_folder"": ""/data/cbct_seq"", ""cbct_label2"": ""/data/cbct_masks""}","{""output_folder"": ""/data/multimodal_alignment"", ""mri_folder"": ""/data/mri_seq"", ""cbct_folder"": ""/data/cbct_seq"", ""cbct_label2"": ""/data/cbct_masks""}",1.0,True,
expert vocab,16,"Perform bilateral hemimandibular ROI extraction for morphometric asymmetry assessment from registered MRI-CBCT pairs. Inputs: CBCT (/data/cbct), MRI (/data/mri), and Segmentations (/data/seg). Export the asymmetric crops to /data/analysis/lr_crops.",mri2cbct_lr_crop,mri2cbct_lr_crop,True,"{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/analysis/lr_crops""}","{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/analysis/lr_crops""}","{""input_folder_CBCT"": ""/data/cbct"", ""input_folder_MRI"": ""/data/mri"", ""input_folder_Seg"": ""/data/seg"", ""output_folder"": ""/data/analysis/lr_crops""}",1.0,True,
expert vocab,17,"Standardize the anatomical orientation and spatial centering of the MRI volumes in /raw/mri_data. Reorient to cardinal direction [-1, 0, 0, 0, -1, 0, 0, 0, 1] and resample to a Z-axis spacing of 1.5mm. Output: /standardized/mri_volumes.",mri2cbct_orient_center,mri2cbct_orient_center,True,"{""input_folder"": ""/raw/mri_data"", ""direction"": ""-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/standardized/mri_volumes"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/raw/mri_data"", ""direction"": ""-1, 0, 0, 0, -1, 0, 0, 0, 1"", ""output_folder"": ""/standardized/mri_volumes"", ""acquisition_z_spacing"": 1.5}","{""input_folder"": ""/raw/mri_data"", ""direction"": ""-1, 0, 0, 0, -1, 0, 0, 0, 1"", ""output_folder"": ""/standardized/mri_volumes"", ""acquisition_z_spacing"": 1.5}",0.75,False,"'direction': expected '-1.0, 0.0, 0.0, 0.0, -1.0, 0., got '-1, 0, 0, 0, -1, 0, 0, 0, 1'"
expert vocab,18,"Perform isotropic voxel resampling and grid interpolation of the multimodal dataset in /study/raw. Target resolution: [256, 256, 128] with 0.3mm spacing. Save resampled volumes to /study/resampled.",mri2cbct_resample,mri2cbct_resample,True,"{""input_folder_MRI"": ""/study/raw/MRI"", ""input_folder_T2_MRI"": ""/study/raw/MRI_T2"", ""input_folder_CBCT"": ""/study/raw/CBCT"", ""input_folder_T2_CBCT"": ""/study/raw/CBCT_T2"", ""input_folder_Seg"": ""/study/raw/Seg"", ""input_folder_T2_Seg"": ""/study/raw/Seg_T2"", ""output_folder"": ""/study/resampled"", ""resample_size"": [256, 256, 128], ""spacing"": [0.3, 0.3, 0.3], ""center"": false}","{""output_folder"": ""/study/resampled"", ""resample_size"": ""[256, 256, 128]"", ""spacing"": ""[0.3, 0.3, 0.3]""}","{""output_folder"": ""/study/resampled"", ""resample_size"": ""[256, 256, 128]"", ""spacing"": ""[0.3, 0.3, 0.3]""}",0.3,False,Missing: input_folder_MRI; Missing: input_folder_T2_MRI; Missing: input_folder_CBCT; Missing: input_folder_T2_CBCT; Missing: input_folder_Seg; Missing: input_folder_T2_Seg; Missing: center
expert vocab,19,"Execute automated nnUNet-based segmentation and spatial cropping of the Temporomandibular Joint (TMJ) complex. Process CBCT (/data/cbct), MRI (/data/mri), and segmentations (/data/seg) using weights from /models/tmj_v2. Save ROIs to /data/tmj_crops and log to /data/tmj_crops/tmj.log.",mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_crops"", ""model_folder"": ""/models/tmj_v2"", ""tmp_folder"": ""/data/tmj_crops/tmj.log""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_crops"", ""model_folder"": ""/models/tmj_v2"", ""tmp_folder"": ""/data/tmj_crops/tmj.log""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/data/tmj_crops"", ""model_folder"": ""/models/tmj_v2"", ""tmp_folder"": ""/data/tmj_crops/tmj.log""}",1.0,True,
expert vocab,20,Implement standardized orientation normalization for Automatic Segmentation Orientation (ASO) on the CBCT series in /dataset/raw_scans. Deploy models from /opt/aso/pre_aso_v1. Export volumes to /dataset/pre_aso. Input: DICOM. Log: /dataset/pre_aso/pre_aso.log.,pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/dataset/raw_scans"", ""output_folder"": ""/dataset/pre_aso"", ""model_folder"": ""/opt/aso/pre_aso_v1"", ""temp_folder"": ""/dataset/pre_aso/pre_aso.log"", ""DCMInput"": true}","{""input"": ""/dataset/raw_scans"", ""output_folder"": ""/dataset/pre_aso"", ""model_folder"": ""/opt/aso/pre_aso_v1"", ""temp_folder"": ""/dataset/pre_aso/pre_aso.log"", ""DCMInput"": true}","{""input"": ""/dataset/raw_scans"", ""output_folder"": ""/dataset/pre_aso"", ""model_folder"": ""/opt/aso/pre_aso_v1"", ""temp_folder"": ""/dataset/pre_aso/pre_aso.log"", ""DCMInput"": true}",1.0,True,
expert vocab,21,"Standardize intraoral surface orientation for ASO using reference templates from /gold_standard/templates. Process FDI positions '11, 21' for the 'Upper' jaw in an 'occlusion' state. Source: /ios/raw. Save to /ios/oriented and log to /ios/oriented/pre_aso.log.",pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/ios/raw"", ""gold_folder"": ""/gold_standard/templates"", ""output_folder"": ""/ios/oriented"", ""list_teeth"": ""11,21"", ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/ios/oriented/pre_aso.log""}","{""input_folder"": ""/ios/raw"", ""gold_folder"": ""/gold_standard/templates"", ""output_folder"": ""/ios/oriented"", ""list_teeth"": ""11,21"", ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/ios/oriented/pre_aso.log""}","{""input_folder"": ""/ios/raw"", ""gold_folder"": ""/gold_standard/templates"", ""output_folder"": ""/ios/oriented"", ""list_teeth"": [""11"", ""21""], ""occlusion"": true, ""jaw"": ""Upper"", ""log_path"": ""/ios/oriented/pre_aso.log""}",0.857,False,"'list_teeth': expected '11,21', got ['11', '21']"
expert vocab,22,"Perform semi-automatic CBCT orientation using landmark-guided ICP registration. Source: /data/unaligned. Reference: /atlas/gold. Utilize landmarks 'Sella, Nasion, Porion' for spatial alignment. Export oriented volumes to /data/standardized.",semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/data/unaligned"", ""gold_folder"": ""/atlas/gold"", ""output_folder"": ""/data/standardized"", ""list_landmark"": ""Sella Nasion Porion""}","{""input"": ""/data/unaligned"", ""gold_folder"": ""/atlas/gold"", ""output_folder"": ""/data/standardized"", ""list_landmark"": ""Sella Nasion Porion""}","{""input"": ""/data/unaligned"", ""gold_folder"": ""/atlas/gold"", ""output_folder"": ""/data/standardized"", ""list_landmark"": [""Sella"", ""Nasion"", ""Porion""]}",0.75,False,"'list_landmark': expected 'Sella Nasion Porion', got ['Sella', 'Nasion', 'Porion']"
